"filename", "language", "TypeScript", "JSON with Comments", "CSS", "TypeScript JSX", "XML", "JavaScript", "Markdown", "JSON", "HTML", "comment", "blank", "total"
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\reports\tables\NodalDisplacements.tsx", "TypeScript JSX", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 16, 155
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\factory-shed\reports\tables\ReactionSummary.tsx", "TypeScript JSX", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 15, 152
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\design-code-and-parameters\DesignCodeAndParameters.tsx", "TypeScript JSX", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 7, 65
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\design-code-and-parameters\DesignCodeISParams.tsx", "TypeScript JSX", 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 16, 432
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\design-code-and-parameters\DesignCodeUSParams.tsx", "TypeScript JSX", 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 16, 443
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\design-code-and-parameters\designCodeUtils.ts", "TypeScript", 432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 482
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\MaterialTakeOffDlg.tsx", "TypeScript JSX", 0, 0, 0, 160, 0, 0, 0, 0, 0, 3, 18, 181
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\ReportsDlg.tsx", "TypeScript JSX", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 8, 67
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\tables\DeflectionCheck.tsx", "TypeScript JSX", 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 23, 274
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\tables\MemberEndForces.tsx", "TypeScript JSX", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 16, 169
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\tables\MemberStressCheck.tsx", "TypeScript JSX", 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 23, 285
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\tables\NodalDisplacements.tsx", "TypeScript JSX", 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 18, 165
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\open-frame\reports\tables\ReactionSummary.tsx", "TypeScript JSX", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 17, 162
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\optimizer\Optimizer.tsx", "TypeScript JSX", 0, 0, 0, 228, 0, 0, 0, 0, 0, 44, 19, 291
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\design-code-and-parameters\DesignCodeAndParameters.tsx", "TypeScript JSX", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\design-code-and-parameters\ISParams.tsx", "TypeScript JSX", 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 13, 369
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\design-code-and-parameters\USParams.tsx", "TypeScript JSX", 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 13, 350
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\design-code-and-parameters\designCodeUtils.ts", "TypeScript", 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 426
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\MaterialTakeOffDlg.tsx", "TypeScript JSX", 0, 0, 0, 173, 0, 0, 0, 0, 0, 3, 16, 192
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\ReportsDlg.tsx", "TypeScript JSX", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 10, 72
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\tables\DeflectionCheck.tsx", "TypeScript JSX", 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 19, 252
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\tables\MemberEndForces.tsx", "TypeScript JSX", 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 15, 190
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\tables\MemberStressCheck.tsx", "TypeScript JSX", 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 19, 250
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\tables\NodalDisplacements.tsx", "TypeScript JSX", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 15, 154
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\pipe-rack\reports\tables\ReactionSummary.tsx", "TypeScript JSX", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 15, 152
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\DesignDataModeling.tsx", "TypeScript JSX", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 8, 86
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\EndConnectorDetails.tsx", "TypeScript JSX", 0, 0, 0, 617, 0, 0, 0, 0, 0, 0, 12, 629
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\FlangeLoadsDlg.tsx", "TypeScript JSX", 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 6, 244
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\LoadsToStructure.tsx", "TypeScript JSX", 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 15, 204
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\PipeDesignCode.tsx", "TypeScript JSX", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 6, 91
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\PipingAnalysis.tsx", "TypeScript JSX", 0, 0, 0, 348, 0, 0, 0, 0, 0, 0, 12, 360
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\SupportDetailsDlg.tsx", "TypeScript JSX", 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 20, 354
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\SupportValuesDetails.tsx", "TypeScript JSX", 0, 0, 0, 156, 0, 0, 0, 0, 0, 3, 9, 168
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\TemperatureDlg.tsx", "TypeScript JSX", 0, 0, 0, 186, 0, 0, 0, 0, 0, 78, 8, 272
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\data-modeling-components\LineModeling.tsx", "TypeScript JSX", 0, 0, 0, 709, 0, 0, 0, 0, 0, 1, 25, 735
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\data-modeling-components\PipeData.tsx", "TypeScript JSX", 0, 0, 0, 575, 0, 0, 0, 0, 0, 1, 18, 594
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\data-modeling-components\PipeEndConnectors.tsx", "TypeScript JSX", 0, 0, 0, 577, 0, 0, 0, 0, 0, 0, 20, 597
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\data-modeling-components\PipeFlanges.tsx", "TypeScript JSX", 0, 0, 0, 595, 0, 0, 0, 0, 0, 3, 24, 622
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\data-modeling-components\PipeValves.tsx", "TypeScript JSX", 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 13, 206
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\data-modeling-components\UserDefinedElbows.tsx", "TypeScript JSX", 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 19, 281
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\isometric-view\IsometrciView.tsx", "TypeScript JSX", 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 18, 295
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\isometric-view\SaveIsometricDlg.tsx", "TypeScript JSX", 0, 0, 0, 173, 0, 0, 0, 0, 0, 15, 12, 200
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\isometric-view\isometricTypes.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 76
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\isometric-view\isometricUtils.ts", "TypeScript", 891, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96, 993
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\DeflectionCheck.tsx", "TypeScript JSX", 0, 0, 0, 217, 0, 0, 0, 0, 0, 53, 19, 289
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\FlangeCheck.tsx", "TypeScript JSX", 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 15, 200
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\MemberEndForces.tsx", "TypeScript JSX", 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 21, 268
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\MemberStressCheck.tsx", "TypeScript JSX", 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 17, 215
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\NodalDisplacements.tsx", "TypeScript JSX", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 15, 179
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\NodalStressCheck.tsx", "TypeScript JSX", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 15, 189
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\PipeThicknessCheck.tsx", "TypeScript JSX", 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 18, 217
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\ReactionSummary.tsx", "TypeScript JSX", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 14, 171
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\ReportsDlg.tsx", "TypeScript JSX", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 6, 75
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\reports\SpringHanger.tsx", "TypeScript JSX", 0, 0, 0, 135, 0, 0, 0, 0, 0, 7, 16, 158
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\various-material-take-of\AccessoryMTO.tsx", "TypeScript JSX", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 9, 111
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\various-material-take-of\InsulationMTO.tsx", "TypeScript JSX", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 10, 122
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\piping\various-material-take-of\PipeMTO.tsx", "TypeScript JSX", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 9, 121
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\EnergyBalance.tsx", "TypeScript JSX", 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 13, 171
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\Hydraulics.tsx", "TypeScript JSX", 0, 0, 0, 594, 0, 0, 0, 0, 0, 111, 51, 756
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\CSTRSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\CompressorSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\DistillationColumnSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\DrumSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\EnlargerSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\Equipment.tsx", "TypeScript JSX", 0, 0, 0, 143, 0, 0, 0, 0, 0, 31, 14, 188
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\ExpanderSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\ExtractorSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\HeaderSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\HeatExchanger.tsx", "TypeScript JSX", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 13, 165
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\HeaterAndCooler.tsx", "TypeScript JSX", 0, 0, 0, 212, 0, 0, 0, 0, 0, 3, 15, 230
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\MixAndSplit.tsx", "TypeScript JSX", 0, 0, 0, 212, 0, 0, 0, 0, 0, 3, 15, 230
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\PFRSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\PSVSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\PumpSizing.tsx", "TypeScript JSX", 0, 0, 0, 185, 0, 0, 0, 0, 0, 2, 14, 201
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\RCSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\RESummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\STHE2PSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\SeparatorSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\SourceAndSink.tsx", "TypeScript JSX", 0, 0, 0, 212, 0, 0, 0, 0, 0, 3, 15, 230
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\equipments\TankSummary.tsx", "TypeScript JSX", 0, 0, 0, 208, 0, 0, 0, 0, 0, 3, 15, 226
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\instruments\ControlValves.tsx", "TypeScript JSX", 0, 0, 0, 185, 0, 0, 0, 0, 0, 2, 14, 201
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\analysis-tab\process\instruments\Controllers.tsx", "TypeScript JSX", 0, 0, 0, 154, 0, 0, 0, 0, 0, 1, 13, 168
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\EditTab.tsx", "TypeScript JSX", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\connecting\Connecting.tsx", "TypeScript JSX", 0, 0, 0, 1237, 0, 0, 0, 0, 0, 6, 19, 1262
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\moving\Moving.tsx", "TypeScript JSX", 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 14, 235
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\moving\movingUtils.ts", "TypeScript", 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 1127
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\pipe-direction\PipeDirection.tsx", "TypeScript JSX", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 10, 118
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\pipe-direction\pipeDirectionUtils.ts", "TypeScript", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 161
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\rotating\Rotating.tsx", "TypeScript JSX", 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 9, 160
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\edit-tab\rotating\rotatingUtils.ts", "TypeScript", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 117
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\fea-analysis-tab\FeaAnalysisTab.tsx", "TypeScript JSX", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 11, 72
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\fea-analysis-tab\modals\LSAGeometryDlg.tsx", "TypeScript JSX", 0, 0, 0, 947, 0, 0, 0, 0, 0, 15, 28, 990
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\fea-analysis-tab\modals\LSAViewer.tsx", "TypeScript JSX", 0, 0, 0, 116, 0, 0, 0, 0, 0, 8, 18, 142
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\fea-analysis-tab\modals\NodeDisplacement.tsx", "TypeScript JSX", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 8, 152
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\ga-drawings-tab\AnalysisResultsDlg.tsx", "TypeScript JSX", 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 18, 289
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\ga-drawings-tab\CloseNEProjectsDlg.tsx", "TypeScript JSX", 0, 0, 0, 144, 0, 0, 0, 0, 0, 12, 11, 167
"c:\Users\ASETS-LUX LUX 3\OneDrive\Desktop\hammad\pds_prod_front_end_build\asetsluxfeuirepo\src\components\menu-bar\ga-drawings-tab\GaDrawingsTab.tsx", "TypeScript JSX", 0, 0, 0, 1854, 0, 0, 0, 0, 0, 27, 46, 1927
